lat	DMS	MeSH	MeSH_DMS	Acetonitrile	Acetaldehyde	Acetone	Chlorophyll	CO	Isoprene
68.1013	10.9636	2.3534	0.21465577	0.7979	6.9972	4.8394	1.638724001	6.43419544	2.0469
68.1068	10.5833	2.3906	0.225884176	0.5138	5.106	4.9819	1.249617987	6.51138581	2.3361
68.1122	11.5752	2.3267	0.201007326	0.7532	5.9204	3.321	1.662835528	6.767459182	2.2073
68.1174	12.8681	2.1676	0.168447556	0.5527	4.2599	3.9128	1.294359146	7.326905164	2.2507
68.1224	13.8364	2.3845	0.17233529	0.5139	3.722	2.3638	1.050459008	6.743230679	2.1125
68.1283	16.6546	2.2407	0.134539407	0.712	5.156	4.251	1.006643983	7.197738878	1.9671
68.1347	16.7019	2.1686	0.129841515	0.4537	5.004	4.6876	1.166643652	7.411743823	1.9462
68.1412	17.2698	2.1484	0.124402136	0.7012	4.9193	4.7839	1.229858697	7.138609326	1.5845
68.1476	16.9854	2.2311	0.131353986	0.658	5.5314	4.0199	0.829870606	7.45667717	2.1171
68.1541	16.3499	2.2463	0.13738922	0.5999	6.0896	2.9791	0.569182629	6.29329107	2.0853
68.1605	16.895	2.3065	0.13651968	0.6804	7.3311	6.2148	0.561084937	6.160935184	1.7976
68.1669	16.8763	1.927	0.114183796	0.703	8.3734	7.6807	0.563372277	5.524715171	1.8356
68.1733	13.1299	1.6159	0.123070244	0.5475	5.7768	4.4842	0.643558432	5.241242054	1.3769
68.1796	11.1707	1.7186	0.153848908	0.4038	4.7176	2.1825	0.642398347	5.456418147	1.2283
68.1858	11.8927	1.666	0.140085935	0.6494	6.2753	4.9217	0.602979924	6.028255436	1.2579
68.1919	10.7899	1.7554	0.162689182	0.604	5.7588	3.4912	0.697914676	6.024914612	1.3106
68.1981	11.5351	1.576	0.136626471	0.6428	6.4421	4.6721	0.827217246	5.176497027	1.6551
68.2044	9.7911	1.8048	0.184330668	0.597	4.6298	2.5635	0.851374804	5.493453878	1.3499
68.2106	10.5554	1.5901	0.150643273	0.4644	7.5976	6.3064	0.923118975	6.280456555	1.9291
68.2168	9.1552	1.6647	0.181831091	0.6176	5.4894	3.0222	0.89134216	6.904583357	1.4536
68.2230	8.5113	1.9374	0.227626802	0.7218	4.8446	3.2418	1.138957112	7.059448388	1.6006
68.2294	9.2048	2.0233	0.21980923	0.6418	6.9946	3.9372	1.078554534	7.922222891	1.8809
68.2358	9.5399	2.1093	0.221102947	0.8911	6.0457	5.3573	1.065795141	8.700305616	2.0879
68.2421	10.4105	1.9277	0.18516882	0.6806	7.2234	5.2139	1.264290547	10.26665759	2.2797
68.2486	10.0309	1.7978	0.179226191	0.8969	6.4883	4.767	1.514754703	10.44817815	2.3102
68.2549	9.8974	1.8523	0.187150161	0.684	5.7487	3.8395	1.580078931	9.820695341	1.9551
68.2610	10.233	1.8444	0.180240399	0.536	5.4841	4.1024	1.398881734	9.234345662	2.1118
68.2674	10.193	1.905	0.186892966	0.6171	5.3452	3.4177	1.173508686	9.425648287	2.2395
68.2739	10.357	1.9456	0.187853626	0.6027	6.0878	3.5291	1.153185286	10.68779467	2.0379
68.2806	10.1599	2.1497	0.211586728	0.5355	4.64	4.6917	1.092148369	10.32699712	1.9703
68.2872	11.4824	2.0737	0.180598133	0.6475	7.2946	6.1376	1.101088587	10.40120863	2.3863
68.2938	11.3335	2.2025	0.194335377	0.9249	6.0377	5.2737	1.287176739	10.19653738	2.0501
68.3004	12.5056	2.0967	0.167660888	0.5264	6.7406	6.4094	1.123474366	10.1564791	2.4485
68.3068	12.0738	2.0688	0.171346221	0.4103	5.386	5.5482	1.171409983	9.918093774	1.9405
68.3132	13.5406	2.1188	0.156477556	0.5727	6.4083	5.2283	1.482877105	9.683697316	2.1871
68.3195	14.5384	1.9864	0.136631266	0.6575	5.1441	6.4184	1.299751901	11.88342836	2.1617
68.3258	15.6182	2.2856	0.146342088	0.4554	5.4661	4.5245	1.188284376	10.29312565	2.0432
68.3323	19.9687	2.346	0.117483862	0.5412	6.7867	6.0554	1.246579199	10.85694031	2.9849
68.3387	21.1899	2.3394	0.110401654	0.8541	6.3689	7.2076	1.270618887	11.94661436	3.1708
68.3451	21.4464	2.3855	0.111230789	0.558	6.2057	6.2351	1.342867912	11.26708772	2.5352
68.3517	22.5957	2.6007	0.11509712	0.64	5.4707	7.6155	1.382769342	10.92102564	2.7342
68.3583	24.4902	2.5003	0.102093899	0.7974	7.1096	6.0386	1.759966492	11.88284672	2.5732
68.3649	24.0805	2.7552	0.114416229	0.7476	5.3401	5.6452	1.765563043	11.62435896	3.0785
68.3715	24.714	2.7504	0.111289148	0.4964	6.1266	6.7431	1.334493072	11.62550374	2.7052
68.3781	24.4708	2.9588	0.120911454	0.6048	5.3517	6.2828	1.309576362	11.55089677	2.4462
68.3847	25.5649	2.7646	0.108140458	0.7759	7.3994	7.2717	1.078449479	11.68440159	2.6302
68.3914	24.2951	2.7835	0.114570428	0.5181	5.1949	6.6338	0.967879796	10.9604864	2.5359
68.3980	23.988	2.9245	0.121915124	0.7024	5.8681	5.2597	0.842175582	9.869326822	1.9795
68.4046	23.7575	2.8548	0.120164159	0.6279	6.6171	7.7954	0.916853156	11.29628146	2.4136
68.4110	24.173	2.6289	0.108753568	0.478	7.2606	9.0341	1.021147776	11.4295858	2.5287
68.4176	20.95	2.518	0.120190931	0.6521	5.4867	5.2649	1.118342754	10.42417981	1.8846
68.4244	18.9913	2.6464	0.139348017	0.569	4.7818	4.4446	1.110612201	10.16250354	1.9697
68.4311	19.5691	2.4857	0.127021682	0.5822	6.3774	6.4281	1.186039773	9.662169747	2.7608
68.4380	17.2085	2.422	0.1407444	0.5595	6.5113	6.0374	1.254107963	9.430549861	2.1968
68.4449	14.7327	2.4013	0.162991169	0.7378	5.6602	4.0776	1.482691683	8.632848444	2.4061
68.4517	13.4641	2.3733	0.176268744	0.5809	6.6264	5.1256	1.810356738	9.360072881	2.5376
68.4586	12.8647	2.3993	0.1865026	0.6562	6.7351	5.6132	2.592489289	8.300080556	2.5277
68.4654	12.2945	2.1377	0.173874497	0.8915	8.2509	7.825	2.666716487	9.826709036	2.8935
68.4722	10.6386	2.0473	0.192440735	0.74	5.9128	4.545	2.803508969	8.337323379	2.961
68.4790	9.3157	2.0427	0.219274987	0.5457	5.0624	4.1721	2.224905441	8.318326216	2.4632
68.4858	9.1882	2.2152	0.241091835	0.6198	5.836	4.8356	1.947898575	9.09492314	2.6136
68.4924	10.0119	2.3203	0.231754212	0.6708	7.57	6.4763	1.484970779	9.107124672	2.8734
68.4991	10.492	2.1373	0.203707587	0.6858	6.9225	5.8074	1.497459113	8.635631585	3.0811
68.5058	9.7822	2.3955	0.244883564	0.5015	6.3403	6.0136	1.701742646	8.488331552	2.6212
68.5124	10.2318	2.3374	0.228444653	0.7334	7.5462	7.2358	1.918041546	8.837519977	2.8598
68.5191	10.8404	2.1815	0.201237962	0.5394	7.26	6.9374	2.028826701	8.726471142	3.0152
68.5260	9.6176	2.3856	0.24804525	0.5631	4.9983	6.4747	2.564890256	8.165173971	2.4158
68.5330	10.0508	2.4981	0.248547379	0.5054	5.8879	7.0999	2.865382037	7.131890188	3.0308
68.5400	10.6536	2.3944	0.224750319	0.6133	7.3185	6.9081	2.947239687	7.624168184	2.9492
68.5468	10.5978	2.1962	0.20723169	0.7224	7.4288	7.4013	3.17501155	7.689301038	2.9566
68.5537	9.6822	2.3018	0.237735225	0.6431	6.1118	6.1876	3.379712055	7.563461369	3.0997
68.5608	9.6148	2.2917	0.238351292	0.7085	6.0561	6.1096	4.292906002	7.971367924	2.8323
68.5678	9.9382	2.1491	0.216246403	0.5449	4.8437	5.248	4.180843752	7.718270896	2.7041
68.5746	10.2247	2.5597	0.250344753	0.5587	3.6756	4.9234	3.460299482	7.416427951	2.7573
68.5815	12.4047	2.4815	0.200045144	0.597	6.5379	6.5379	2.876076805	6.952747484	3.3586
68.5886	11.3143	2.4547	0.216955534	0.8575	6.5024	7.639	2.86770545	6.610879927	2.6429
68.5957	10.4568	2.3129	0.221186214	0.3369	4.8161	5.4666	2.513216711	6.401819837	2.6029
68.6029	10.0683	2.3368	0.232094793	0.4638	5.5821	5.3057	2.654957875	6.316429454	2.6813
68.6099	10.1502	2.3553	0.232044689	0.5918	6.4973	5.6696	2.705177617	6.238884456	2.1047
68.6167	10.7098	2.2756	0.212478291	0.6739	6.0566	5.5293	2.670997794	6.088866686	1.9386
68.6237	11.2615	2.7388	0.243200284	0.5113	5.6404	4.595	2.474667059	6.022310866	2.1535
68.6307	14.8161	2.3122	0.156059962	0.7028	7.5085	6.5603	1.679563911	6.431050782	2.7273
68.6377	14.9312	2.5659	0.17184821	0.4438	4.9381	4.9186	1.485190483	6.272369782	2.2407
68.6446	16.694	2.3751	0.142272673	0.5944	5.5521	4.604	1.45661957	6.388584875	1.8602
68.6516	17.5406	2.5312	0.144305212	0.7555	5.8417	6.2057	1.36948849	6.16120066	1.6658
68.6585	21.4833	2.6772	0.124617726	0.6654	6.5024	5.2576	1.470052154	6.819064413	1.7091
68.6653	28.617	2.6746	0.093461928	0.7137	6.101	4.9205	1.240152541	6.830041622	1.9186
68.6721	32.5828	2.8087	0.086201922	0.5303	6.0428	5.4403	1.517114632	6.261236292	1.3043
68.6787	33.3445	3.0647	0.09191021	0.6277	5.8921	4.8053	2.769807809	6.53069955	1.4206
68.6855	33.8695	3.3198	0.09801739	0.5735	7.3228	6.9023	1.89826062	6.811910746	1.7152
68.6918	31.8727	2.9835	0.093606754	0.8197	7.9494	10.0182	2.143133365	5.813604556	1.7447
68.6984	24.1888	3.2293	0.133503936	0.5533	5.5054	6.4259	5.667968482	5.340289163	1.2794
68.7051	21.431	2.8776	0.134272782	0.5994	5.8819	6.0158	5.590198446	5.728995282	1.6045
68.7117	16.7396	3.1524	0.188319912	0.7263	4.3888	3.8301	2.187040093	5.890813887	1.1338
68.7182	16.6622	3.3209	0.199307414	0.6588	5.4392	5.7266	3.454602803	5.730278175	1.4082
68.7248	17.317	3.4917	0.201634232	0.7547	5.696	6.2926	1.946710223	6.650491518	1.4536
68.7316	17.6143	3.5135	0.199468614	0.5608	5.5006	5.8717	2.687835632	5.932187662	1.9461
68.7383	19.8646	3.8908	0.195866013	0.6223	5.6274	4.5345	2.242089562	6.504946533	1.7538
68.7451	23.7301	3.8171	0.160854779	0.8369	7.0942	7.109	2.52904744	6.904241782	1.9876
68.7520	24.7629	3.4246	0.138295595	0.5815	7.5255	7.5124	1.736311745	6.581991288	2.4627
68.7587	21.5679	3.5712	0.165579403	0.563	5.1435	4.0865	1.482933813	7.183232319	1.6732
68.7651	21.9284	3.7212	0.169697744	0.6419	5.5603	5.0557	1.777909876	7.619937329	2.3695
68.7715	23.0709	3.6967	0.160232154	0.6875	6.6317	5.5948	1.670676129	7.310885913	2.1521
68.7776	21.9518	3.7194	0.169434853	0.5595	5.0357	6.4458	1.592676669	6.715151687	2.0176
68.7841	21.6723	3.8747	0.178785823	0.8682	5.4544	5.8308	1.659632443	6.708326558	1.9463
68.7905	20.2095	4.2476	0.210178381	0.8585	5.4291	5.2709	1.716665642	6.764514467	1.7803
68.7970	21.1898	4.1407	0.195410056	0.6961	6.062	6.1276	1.810281419	7.116683519	1.8494
68.8032	20.0644	4.2488	0.211758139	0.6117	5.7261	5.8546	1.850312686	7.400378496	1.9094
68.8090	20.637	4.3168	0.209177691	0.6167	7.5087	6.4685	1.462176403	7.425512299	1.5438
68.8153	19.2742	4.307	0.223459339	0.6413	5.7524	5.065	1.42662866	8.198320555	1.7786
68.8220	19.0646	4.2852	0.224772615	0.6505	4.3488	5.1049	1.412380959	7.582590248	1.558
68.8285	19.2303	4.3986	0.228732781	0.7268	4.8629	4.0664	1.390328978	8.520918697	1.3874
68.8346	19.095	4.8099	0.251893166	0.8529	4.8868	4.5963	1.416677157	8.056118426	1.3408
68.8409	20.2219	5.7854	0.286095767	0.6667	4.8598	5.0966	1.510129629	8.439435505	1.4892
68.8471	24.1005	5.2988	0.219862658	0.8675	8.6729	8.876	1.347294226	7.791797962	1.7557
68.8531	21.4137	5.2795	0.246547771	0.6103	6.6253	4.9701	1.208291332	7.426080165	1.5656
68.8589	20.8491	5.5392	0.265680533	0.9686	5.3081	5.0687	1.190422962	7.190303636	1.5373
68.8640	21.0116	5.0769	0.241623675	0.4722	6.4557	5.3042	1.273832319	6.69633724	1.5627
68.8693	17.7789	4.9588	0.278914893	0.7479	4.6943	3.591	1.516764803	7.109240704	1.3123
68.8753	17.7327	5.1101	0.288173826	0.4014	5.1028	4.3069	1.593169873	7.621035212	1.3679
68.8812	19.0066	5.1698	0.272000253	0.7264	5.8384	4.3062	1.653026614	6.929355998	1.6045
68.8867	20.066	5.1212	0.255217781	0.479	5.5514	4.0908	1.73416856	6.806423779	1.8514
68.8916	20.1993	4.9003	0.242597516	0.7129	5.5361	3.1371	1.873302834	6.342803457	1.6364
68.8965	19.1787	4.4812	0.233655044	0.6614	5.4773	3.7329	2.119302674	6.096596024	2.0446
68.9020	17.1017	4.9805	0.291228357	0.4594	4.9144	3.8554	2.18084365	5.470364485	1.7006
68.9078	18.9083	4.4954	0.237747444	0.5813	6.1097	5.0338	3.098264616	5.659895602	1.9637
68.9134	17.7999	4.5268	0.254316035	0.4835	4.765	4.213	3.015854933	5.42264883	1.9635
68.9190	18.7378	4.458	0.237914803	0.686	6.787	5.0882	2.868552846	5.116718938	2.1602
68.9243	17.1638	4.0619	0.236655053	0.5965	5.1172	5.8123	2.74564317	4.815322139	1.9039
68.9299	14.8225	4.2931	0.289634002	0.6649	3.848	5.1137	2.832910795	5.054674732	2.3863
68.9357	14.2954	4.114	0.287784882	0.6744	5.0006	6.017	3.366741023	5.552574686	2.1277
68.9413	12.8784	4.2948	0.333488632	0.5682	5.553	3.8307	3.121040579	4.665450472	2.165
68.9464	12.8295	4.101	0.319653923	0.6843	5.3245	6.9527	3.041952778	4.72988699	2.4716
68.9516	11.9572	3.467	0.289950825	0.577	4.5856	5.3158	3.281649501	5.529318991	2.3482
68.9573	9.7208	4.256	0.437824047	0.5347	2.9164	2.0449	2.863091931	4.941734743	1.8475
68.9634	11.4643	3.9097	0.341032597	0.7895	6.383	7.7198	3.625414746	4.871602216	2.3232
68.9700	10.8717	3.941	0.362500805	0.3797	5.5492	6.0614	3.233913277	4.984631966	2.2318
68.9763	11.6306	3.3833	0.290896428	0.6866	8.4607	7.8816	2.799554934	4.722641227	2.1636
68.9823	10.8809	3.3047	0.303715685	0.5376	4.4346	2.7906	3.319098475	5.442576981	1.4482
68.9882	12.9443	3.6329	0.280656351	0.4441	3.6406	4.7828	3.297666498	5.419421382	1.5299
68.9943	17.5448	3.5885	0.204533537	0.7269	6.3225	5.2601	3.83943718	5.732121941	1.7167
69.0008	20.0375	3.3329	0.166333125	0.6286	5.9004	6.7293	3.252963324	5.976401939	1.4983
69.0064	20.5729	3.7245	0.181039134	0.7039	4.6579	3.9872	2.950704261	6.076721116	1.5971
69.0127	23.3536	3.738	0.160060976	0.6883	5.9696	6.8115	2.762165231	6.106005894	1.8917
69.0185	22.2642	3.5635	0.160055156	0.7607	5.5257	4.7767	3.004702063	5.574193868	1.8363
69.0247	20.1965	3.9282	0.194499047	0.5985	3.8243	6.095	2.543503679	5.166423329	1.426
69.0314	21.5956	3.8004	0.175980292	0.4417	6.4481	6.2502	2.207199609	4.746219947	1.8912
69.0372	19.7885	3.5413	0.178957475	0.5597	6.0121	5.4417	1.726473567	5.588583654	2.038
69.0435	17.3136	3.6037	0.208142732	0.4021	6.7654	5.7156	1.348762507	4.604840415	1.5699
69.0500	17.2386	3.5351	0.205068857	0.8919	7.5645	6.9913	1.119939731	4.334696146	1.93
69.0561	16.2172	3.5852	0.221073922	0.6585	6.8826	7.7847	1.500861166	5.200452539	1.8062
69.0624	16.4068	3.3165	0.202141795	0.7859	6.5594	5.5476	1.324620746	6.020823638	1.7651
69.0692	15.0458	3.3944	0.225604488	0.6126	4.7018	2.8581	1.220183551	4.826990598	1.2938
69.0757	15.3668	4.0897	0.266138689	0.5303	4.4031	3.2936	1.137955153	5.622592843	1.1497
69.0826	16.7888	3.4467	0.205297579	1.0795	7.33	6.3164	1.148743409	5.391549267	1.6562
69.0892	14.1891	3.7641	0.265281096	0.6162	3.5836	3.5264	1.256090725	5.828395406	1.1956
69.0959	16.0587	4.0865	0.254472653	0.6398	4.4277	3.7553	1.237805712	6.789373795	1.3307
69.1030	18.14	4.6522	0.25646086	0.755	4.6662	3.733	1.297244875	7.231522233	1.2088
69.1101	20.2983	4.8534	0.239103767	0.6848	6.2521	5.1017	1.304785027	7.335459215	1.433
69.1168	20.6855	5.1474	0.248840976	0.5673	5.7409	3.5722	1.152379128	8.068721941	1.3263
69.1236	22.3469	4.5518	0.203688207	0.8181	5.1191	4.8826	1.482531868	7.630376151	1.2847
69.1304	18.1693	5.6851	0.312895929	0.4483	3.959	2.3249	1.113525076	7.675901553	0.9557
69.1369	20.4663	5.2664	0.257320571	0.7613	8.2497	5.6671	1.100796549	7.58876169	1.556
69.1436	17.2085	4.7191	0.274230758	0.6065	6.9587	4.1341	1.124931823	7.249332409	1.2141
69.1503	14.372	4.9404	0.343751739	0.5283	4.5954	1.2263	1.194505301	7.176750809	1.3688
69.1570	15.495	5.0105	0.323362375	0.4744	5.1359	2.008	1.153354254	7.723190994	1.1517
69.1640	16.1693	4.6841	0.289690958	0.5701	5.3558	3.7159	1.130058011	8.202354044	1.5289
69.1713	16.7636	5.9759	0.356480708	0.442	4.6464	0.524	1.172273889	8.16185094	1.5491
69.1785	21.6304	5.3005	0.245048635	0.7626	7.7415	4.9397	1.136308001	9.347829734	1.4201
69.1858	20.7741	6.1418	0.295646984	0.4511	7.0132	3.5248	1.155985236	8.323682378	1.3268
69.1932	24.0485	5.8263	0.242272907	1.0228	7.5167	4.717	1.139150351	9.007885859	1.5901
69.2004	23.5565	5.4222	0.230178507	0.628	5.8171	5.3313	1.127597822	9.2753134	1.5103
69.2076	22.2671	6.2112	0.278940679	0.5629	5.0852	2.5629	1.148791999	9.43141922	1.1419
69.2151	25.3616	6.1002	0.240528989	0.7343	7.5677	4.4848	1.197468853	9.789900595	1.3747
69.2226	24.5878	6.0942	0.247854627	0.5166	6.8742	5.1299	1.198890097	10.3777536	1.3847
69.2297	25.674	6.3491	0.247296876	0.7764	6.9225	4.6914	1.186986309	11.30853585	1.4257
69.2368	25.8888	5.7351	0.221528228	0.726	5.9441	4.0281	1.183911355	10.76081104	1.5056
69.2440	24.0498	5.7434	0.238812797	0.5836	5.1567	3.4888	1.199616141	10.35562456	1.1661
69.2513	23.8732	5.8713	0.245936866	0.5489	4.873	2.52	1.275928822	10.21208655	1.0948
69.2587	24.2909	6.5817	0.27095332	0.5834	5.2521	2.5651	1.184701441	10.5062837	1.4284
69.2663	27.2132	6.7782	0.249077653	0.7399	5.9645	4.295	1.105856554	9.498994783	1.3389
69.2735	27.8545	5.7823	0.207589438	0.4105	5.9752	4.8767	1.186458596	9.938522576	1.6086
69.2809	23.5942	6.8443	0.290084004	0.4994	4.47	1.7857	1.394436086	8.776315605	1.0641
69.2883	25.9771	6.5509	0.252179805	0.6725	5.1358	4.1234	1.282916235	6.970104812	1.47
69.2953	23.3754	5.6648	0.242340238	0.3833	5.5682	3.7424	1.391067379	6.635115099	1.4738
69.3023	20.044	5.899	0.294302534	0.3877	4.3382	2.5141	1.49830984	5.852287061	1.0013
69.3092	19.9499	5.9719	0.299344859	0.5022	3.983	2.7855	1.287728295	5.263719606	1.3973
69.3158	19.9568	5.1956	0.260342339	0.7628	6.0447	4.2742	1.046565015	5.466568351	1.5002
69.3227	16.418	5.4971	0.334821537	0.5146	3.7048	2.0947	1.121118729	5.570659513	1.2853
69.3297	17.1678	5.3897	0.313942381	0.8363	5.9496	4.2447	1.256748603	5.939444003	1.493
69.3364	16.9091	5.0198	0.296869733	0.8305	5.418	3.9339	1.223098034	5.960333942	1.3396
69.3435	15.1913	5.3167	0.349983214	0.6511	4.4128	3.3521	1.123828476	5.398037595	1.1804
69.3511	14.6552	4.9796	0.339783831	0.5424	6.2172	3.5412	1.101885995	4.904911345	1.3885
69.3586	12.5659	5.0052	0.398316078	0.6843	4.74	3.6047	1.180642278	4.503757601	1.1353
69.3660	12.2453	5.1042	0.416829314	0.4613	6.3399	2.3627	1.263926507	4.544676483	1.3939
69.3735	13.3342	4.8246	0.361821482	0.593	5.6045	3.9924	1.206178243	5.475691347	1.3195
69.3809	13.7606	4.7407	0.344512594	0.6258	5.9558	3.2968	1.075574365	5.598989915	1.4424
69.3882	14.7448	4.9749	0.337400304	0.6562	5.0672	2.7701	1.078910191	5.891221111	1.3031
69.3956	15.2765	4.7177	0.308820738	0.5096	4.9552	2.4282	1.156792231	5.686100894	1.3294
69.4032	14.1799	4.7748	0.33673016	0.4411	4.2891	1.7282	1.200396584	4.907791021	1.1671
69.4107	13.5171	4.6501	0.344016098	0.4327	5.0854	2.704	1.191898506	5.213111143	0.9899
69.4184	13.4839	4.7117	0.349431544	0.5723	5.6539	1.4775	1.137926631	5.206795352	1.3097
69.4259	13.5762	4.6434	0.342025014	0.327	5.9217	0.8881	1.242150175	5.883994825	1.1451
69.4332	12.821	4.4282	0.345386475	0.7673	3.9492	1.9533	1.448548945	4.576656628	1.1224
69.4407	12.271	5.1879	0.42277728	0.2134	4.1004	1.2795	1.432218614	5.644826566	1.0178
69.4483	15.3093	4.645	0.303410345	0.6769	6.674	3.3514	1.447758722	6.216398404	1.3723
69.4559	13.8065	5.4797	0.396892768	0.4592	4.0053	1.8171	1.503370474	6.283264592	1.0354
69.4633	16.5204	5.2075	0.315216339	0.6956	7.3097	4.5965	1.551161955	6.389002113	1.4531
69.4706	15.9313	5.7831	0.363002392	0.803	6.0556	2.1556	1.606618273	6.103464963	1.2623
69.4777	17.5292	5.7915	0.330391575	0.5839	7.5715	3.3486	1.570418614	6.163361485	1.4764
69.4853	17.9981	5.0434	0.280218468	0.64	5.8451	2.5591	1.569449696	6.673438054	1.3545
69.4930	16.1095	6.4946	0.403153419	0.4347	4.1817	0.511	1.466768663	6.569283717	1.0321
69.5005	20.0913	6.3344	0.315280743	0.6032	7.6461	3.3454	1.400441704	6.997019118	1.5643
69.5080	19.7958	5.7747	0.291713394	0.5077	7.4311	2.1705	1.449214895	6.900082881	1.1962
69.5155	17.6875	6.2616	0.354012721	0.5549	4.9121	1.6737	1.406061159	6.526210556	0.8991
69.5227	18.6064	5.669	0.30468011	0.715	5.6709	1.1654	1.38723058	6.31813961	1.0881
69.5294	16.857	6.3338	0.375737083	0.3825	4.9084	1.8491	1.438083635	6.426108023	1.1958
69.5356	18.6502	6.1009	0.327122497	0.633	6.6599	3.8685	1.424407737	6.546065603	1.2707
69.5417	17.8003	5.8013	0.325910237	0.5997	5.8429	1.8588	1.423939618	6.65155666	1.011
69.5483	17.1566	6.3293	0.368913421	0.7829	3.9269	3.256	1.454705098	5.983582006	1.0244
69.5549	18.3394	5.6142	0.30612779	0.9063	7.5209	3.0439	1.490953445	5.333002413	1.4194
69.5615	15.7937	5.8293	0.369090207	0.7085	4.8953	1.52	1.499212342	6.314040897	1.1887
69.5678	16.5267	5.9357	0.359158211	0.5912	6.2138	2.08	1.460472796	6.063130615	1.2224
69.5739	16.9055	5.18	0.306409157	0.5801	6.5393	2.4465	1.460102918	7.493045174	1.6218
69.5804	15.6482	5.1414	0.328561752	0.5141	4.0894	1.8835	1.541011304	7.601835026	0.8804
69.5869	16.616	5.5708	0.335267212	0.6929	4.1856	0.3539	1.633599327	8.075026085	0.9739
69.5936	19.1079	5.033	0.263398908	0.599	5.4773	1.6869	1.637492378	7.973789907	1.3624
69.6002	17.1653	5.5754	0.324806441	0.3623	3.7679	0.6762	1.483447959	8.471198638	1.176
69.6068	19.3396	5.2349	0.270682951	0.8955	5.6421	2.5422	1.452240662	7.848473334	1.3285
69.6132	17.218	5.8046	0.33712394	0.3961	4.0823	0.9385	1.45368756	7.860664923	1.1982
69.6199	18.3781	5.3218	0.289572916	0.698	5.9252	2.7853	1.543877032	6.690420512	1.3715
69.6265	15.9547	5.2709	0.3303666	0.7073	4.9692	0.7211	1.658335546	6.533185031	1.3352
69.6332	16.0245	5.3154	0.331704577	0.614	5.8487	1.8786	1.575228889	8.342061903	1.3083
69.6398	15.8448	5.3801	0.339549884	0.6363	4.6648	2.0148	1.562937642	7.602499146	1.2905
69.6463	16.8957	5.2346	0.309818475	0.5691	4.8665	0.7225	1.621052919	7.748633697	1.1271
69.6526	16.71	5.3556	0.320502693	0.2715	4.9603	0.9396	1.655921506	7.613171249	1.1657
69.6591	18.1064	5.8773	0.324597932	0.6636	5.6556	0.5407	1.692545494	8.92926684	1.4068
69.6654	20.3143	6.2358	0.306966029	0.5142	6.1528	3.3464	1.698492136	8.067765667	1.3949
69.6720	20.9971	4.738	0.225650209	0.5142	5.7886	3.2767	1.752902671	8.000095269	1.361
69.6786	16.5022	5.8407	0.353934627	0.4061	3.4266	-0.8436	1.720841591	8.456602295	0.9994
69.6852	20.122	5.5129	0.27397376	0.5474	6.2846	1.5445	1.718487945	8.468134505	1.4908
69.6918	18.5617	5.6423	0.30397539	0.4979	4.4163	-0.366	1.682921288	9.011385624	0.9826
69.6983	18.8144	5.6168	0.298537291	0.6056	5.146	2.51	1.678012856	8.603531811	1.444
69.7047	18.5542	5.8271	0.314058273	0.677	5.2164	0.7661	1.653076611	7.750127876	1.2582
69.7115	19.2633	5.6548	0.293553026	0.3704	5.8234	2.136	1.626164219	7.597737636	1.2404
69.7182	18.2521	5.9991	0.328679988	0.7101	6.4107	2.1314	1.611168313	8.338566219	1.0925
69.7248	18.2259	5.5424	0.304094722	0.4936	5.5996	1.7337	1.58999777	7.791569372	0.9898
69.7313	16.9431	5.7635	0.340167974	0.2636	5.4148	1.5265	1.542835832	7.447342448	0.944
69.7376	17.3391	5.5975	0.322825291	0.7377	6.4626	2.6234	1.510566251	8.180083062	1.4784
69.7441	17.3025	5.26	0.304002312	0.6901	5.8048	-0.1102	1.499489175	8.015891573	1.1225
69.7506	15.7502	5.3711	0.341017892	0.4572	3.314	0.9602	1.447273884	7.512876237	0.9223
69.7572	16.2592	4.8814	0.300223873	0.4713	5.5671	1.5013	1.378436053	7.094844012	0.9771
