lat	lon	DMS [nmol/L]	MeSH [nmol/L]	sum	DMS_MeSH	MeSH_DMS	DMS_frac	MeSH_frac
73.04699	12.3879784	8.3009	2.8545	11.1554	2.908	0.344	74.4	25.6
73.0549293	12.3835025	8.5451	2.9937	11.5388	2.854	0.350	74.1	25.9
73.0628308	12.3784715	8.7795	2.7406	11.5201	3.203	0.312	76.2	23.8
73.0705992	12.3733631	8.4249	2.5619	10.9868	3.289	0.304	76.7	23.3
73.0784569	12.3686939	7.4728	2.602	10.0748	2.872	0.348	74.2	25.8
73.0863356	12.3640119	7.6012	2.4665	10.0677	3.082	0.324	75.5	24.5
73.0940249	12.3587362	6.5994	2.4336	9.033	2.712	0.369	73.1	26.9
73.1019276	12.3537439	6.5752	2.5535	9.1287	2.575	0.388	72.0	28.0
73.10987	12.3486677	7.0328	2.9092	9.942	2.417	0.414	70.7	29.3
73.1179854	12.3434774	8.1323	2.5132	10.6455	3.236	0.309	76.4	23.6
73.1261675	12.3383041	6.6611	2.4327	9.0938	2.738	0.365	73.2	26.8
73.1343055	12.3330567	6.3113	2.4879	8.7992	2.537	0.394	71.7	28.3
73.1423309	12.3291583	6.1198	2.6054	8.7252	2.349	0.426	70.1	29.9
73.1502763	12.3243892	6.4451	2.2807	8.7258	2.826	0.354	73.9	26.1
73.1581604	12.3197742	5.3237	2.7913	8.115	1.907	0.524	65.6	34.4
73.1660236	12.3147112	6.3419	2.5228	8.8647	2.514	0.398	71.5	28.5
73.173899	12.3094879	5.6464	2.3894	8.0358	2.363	0.423	70.3	29.7
73.1817505	12.3037928	5.6491	2.398	8.0471	2.356	0.424	70.2	29.8
73.1897412	12.2991472	5.9277	3.0788	9.0065	1.925	0.519	65.8	34.2
73.1975759	12.2944418	7.5081	2.5825	10.0906	2.907	0.344	74.4	25.6
73.2053327	12.2890991	6.3625	2.7319	9.0944	2.329	0.429	70.0	30.0
73.2131289	12.2838194	6.4948	2.5694	9.0642	2.528	0.396	71.7	28.3
73.2209309	12.2785784	6.1221	2.5688	8.6909	2.383	0.420	70.4	29.6
73.2287328	12.273795	6.0436	2.7632	8.8068	2.187	0.457	68.6	31.4
73.2367	12.2703469	6.7809	2.775	9.5559	2.444	0.409	71.0	29.0
73.2445201	12.26527	6.4802	2.6259	9.1061	2.468	0.405	71.2	28.8
73.252243	12.2602143	6.1471	2.5363	8.6834	2.424	0.413	70.8	29.2
73.2598885	12.2554974	5.731	2.5412	8.2722	2.255	0.443	69.3	30.7
73.2675044	12.2507828	5.9827	2.4251	8.4078	2.467	0.405	71.2	28.8
73.2751997	12.2460819	5.91	2.3639	8.2739	2.500	0.400	71.4	28.6
73.2829052	12.2410785	6.0588	2.6	8.6588	2.330	0.429	70.0	30.0
73.2906076	12.2353154	7.3383	3.1534	10.4917	2.327	0.430	69.9	30.1
73.298451	12.2300088	9.1825	2.8377	12.0202	3.236	0.309	76.4	23.6
73.3063197	12.2251965	8.4928	2.8306	11.3234	3.000	0.333	75.0	25.0
73.3142122	12.2204682	8.4256	2.9606	11.3862	2.846	0.351	74.0	26.0
73.3220961	12.2152168	8.794	3.2438	12.0378	2.711	0.369	73.1	26.9
73.3298671	12.210219	9.5852	2.698	12.2832	3.553	0.281	78.0	22.0
73.3376137	12.2061515	8.3654	3.1217	11.4871	2.680	0.373	72.8	27.2
73.3453947	12.2017321	9.6227	2.825	12.4477	3.406	0.294	77.3	22.7
73.3531242	12.1966575	7.7247	2.7552	10.4799	2.804	0.357	73.7	26.3
73.3609879	12.1912781	7.3647	2.6754	10.0401	2.753	0.363	73.4	26.6
73.3688514	12.1856991	6.9676	3.2154	10.183	2.167	0.461	68.4	31.6
73.3767522	12.180489	7.9761	2.7034	10.6795	2.950	0.339	74.7	25.3
73.3847725	12.1756535	6.1707	2.9346	9.1053	2.103	0.476	67.8	32.2
73.3927921	12.1715105	5.9998	2.8771	8.8769	2.085	0.480	67.6	32.4
73.4007861	12.1665642	6.4547	2.7826	9.2373	2.320	0.431	69.9	30.1
73.4088631	12.1606667	6.3689	2.9574	9.3263	2.154	0.464	68.3	31.7
73.4169327	12.1550031	6.794	2.7597	9.5537	2.462	0.406	71.1	28.9
73.4250673	12.1498442	6.3951	2.5455	8.9406	2.512	0.398	71.5	28.5
73.4332299	12.1447226	5.9334	2.5528	8.4862	2.324	0.430	69.9	30.1
73.4413698	12.1403476	5.8157	2.6118	8.4275	2.227	0.449	69.0	31.0
73.4494947	12.1352825	5.7684	2.6064	8.3748	2.213	0.452	68.9	31.1
73.4576417	12.1294464	5.7441	2.843	8.5871	2.020	0.495	66.9	33.1
73.4658424	12.1238573	6.2961	2.4225	8.7186	2.599	0.385	72.2	27.8
73.4741412	12.1188295	5.1622	3.0394	8.2016	1.698	0.589	62.9	37.1
73.4823913	12.1139061	6.5846	2.7625	9.3471	2.384	0.420	70.4	29.6
73.4906286	12.1089954	6.2791	2.5534	8.8325	2.459	0.407	71.1	28.9
73.498926	12.1040209	5.8815	2.7011	8.5826	2.177	0.459	68.5	31.5
73.5071322	12.0981684	5.9347	2.7629	8.6976	2.148	0.466	68.2	31.8
73.5153435	12.092239	6.15	2.7473	8.8973	2.239	0.447	69.1	30.9
73.5236762	12.08683	5.9373	2.6219	8.5592	2.265	0.442	69.4	30.6
73.5319485	12.0823987	6.0888	2.5776	8.6664	2.362	0.423	70.3	29.7
73.540192	12.0775723	5.6709	2.5867	8.2576	2.192	0.456	68.7	31.3
73.5484725	12.0719293	5.9931	2.5442	8.5373	2.356	0.425	70.2	29.8
73.5566684	12.0661955	5.7395	2.4091	8.1486	2.382	0.420	70.4	29.6
73.5649469	12.0604255	5.5721	2.6232	8.1953	2.124	0.471	68.0	32.0
73.5731642	12.0548617	6.1406	2.5192	8.6598	2.438	0.410	70.9	29.1
73.5814471	12.0503641	6.3434	2.9307	9.2741	2.164	0.462	68.4	31.6
73.589768	12.045669	7.1132	2.6417	9.7549	2.693	0.371	72.9	27.1
73.5979884	12.0403933	6.8522	2.6578	9.51	2.578	0.388	72.1	27.9
73.6061947	12.0350434	6.9552	2.6272	9.5824	2.647	0.378	72.6	27.4
73.6144111	12.0297285	7.2044	2.9283	10.1327	2.460	0.406	71.1	28.9
73.6225363	12.0241316	8.0027	2.7244	10.7271	2.937	0.340	74.6	25.4
73.6306529	12.0189077	7.658	2.753	10.411	2.782	0.359	73.6	26.4
73.6388277	12.014022	7.5454	2.7318	10.2772	2.762	0.362	73.4	26.6
73.6469014	12.008443	7.5072	2.7739	10.2811	2.706	0.369	73.0	27.0
73.6548915	12.0025113	7.1732	2.7747	9.9479	2.585	0.387	72.1	27.9
73.6629991	11.9976552	6.8082	2.6611	9.4693	2.558	0.391	71.9	28.1
73.6710829	11.993058	6.4501	2.7675	9.2176	2.331	0.429	70.0	30.0
73.6791515	11.9878456	6.0406	2.7498	8.7904	2.197	0.455	68.7	31.3
73.6871391	11.9828554	6.3475	2.518	8.8655	2.521	0.397	71.6	28.4
73.6948319	11.977786	6.0051	2.8802	8.8853	2.085	0.480	67.6	32.4
73.7024468	11.9730845	7.2138	2.8234	10.0372	2.555	0.391	71.9	28.1
73.7099167	11.968057	6.9853	2.8923	9.8776	2.415	0.414	70.7	29.3
73.7173853	11.9628297	7.8497	2.8184	10.6681	2.785	0.359	73.6	26.4
73.7248843	11.9580181	7.4015	2.631	10.0325	2.813	0.355	73.8	26.2
73.7322069	11.9518871	7.0516	2.8453	9.8969	2.478	0.403	71.3	28.7
73.7396072	11.9481382	7.3471	2.7232	10.0703	2.698	0.371	73.0	27.0
73.7470883	11.9441946	6.5946	2.3968	8.9914	2.751	0.363	73.3	26.7
73.7544177	11.9395481	5.2502	2.7267	7.9769	1.925	0.519	65.8	34.2
73.76184	11.934376	5.5162	2.5465	8.0627	2.166	0.462	68.4	31.6
73.769231	11.9287686	5.0031	2.3065	7.3096	2.169	0.461	68.4	31.6
73.7765797	11.9234125	4.4549	2.2963	6.7512	1.940	0.515	66.0	34.0
73.7837723	11.9225507	4.5758	2.3652	6.941	1.935	0.517	65.9	34.1
73.7900994	11.9325039	4.9851	2.4159	7.401	2.063	0.485	67.4	32.6
73.7967555	11.9408288	5.3518	2.6513	8.0031	2.019	0.495	66.9	33.1
73.8033661	11.9502153	5.6322	2.8598	8.492	1.969	0.508	66.3	33.7
73.8098356	11.9596533	5.6477	2.6413	8.289	2.138	0.468	68.1	31.9
73.8162938	11.969212	6.0383	2.612	8.6503	2.312	0.433	69.8	30.2
73.8228703	11.9781531	5.7477	2.6412	8.3889	2.176	0.460	68.5	31.5
73.8295063	11.9866743	6.1158	2.929	9.0448	2.088	0.479	67.6	32.4
73.836068	11.9957128	7.0123	2.9749	9.9872	2.357	0.424	70.2	29.8
73.8427585	12.0013096	7.0452	2.8307	9.8759	2.489	0.402	71.3	28.7
73.8489075	11.9895898	6.8329	2.9364	9.7693	2.327	0.430	69.9	30.1
73.8554191	11.9778965	7.2846	2.9534	10.238	2.467	0.405	71.2	28.8
73.8620936	11.9650257	7.1992	2.8395	10.0387	2.535	0.394	71.7	28.3
73.8689425	11.9518814	6.6231	3.06	9.6831	2.164	0.462	68.4	31.6
73.875875	11.9382998	6.7413	2.8436	9.5849	2.371	0.422	70.3	29.7
73.8827679	11.924563	6.2858	2.8712	9.157	2.189	0.457	68.6	31.4
73.8897637	11.9114933	5.9986	2.6014	8.6	2.306	0.434	69.8	30.2
73.8968571	11.8987029	5.2382	2.5519	7.7901	2.053	0.487	67.2	32.8
73.9039051	11.8859546	5.0528	2.574	7.6268	1.963	0.509	66.3	33.7
73.911337	11.8761557	4.9193	2.641	7.5603	1.863	0.537	65.1	34.9
73.9190677	11.8685692	5.0366	2.6704	7.707	1.886	0.530	65.4	34.6
73.926677	11.859935	4.8994	2.2548	7.1542	2.173	0.460	68.5	31.5
73.9342862	11.8508258	4.1302	2.3317	6.4619	1.771	0.565	63.9	36.1
73.9418697	11.8423688	4.244	2.5526	6.7966	1.663	0.601	62.4	37.6
73.9495342	11.8349323	4.6044	2.493	7.0974	1.847	0.541	64.9	35.1
73.9571601	11.8260236	4.7533	2.3387	7.092	2.032	0.492	67.0	33.0
73.9647357	11.817184	4.8853	2.4883	7.3736	1.963	0.509	66.3	33.7
73.9724484	11.8098934	4.9778	2.4497	7.4275	2.032	0.492	67.0	33.0
73.9799353	11.800695	4.9199	2.4541	7.374	2.005	0.499	66.7	33.3
73.9873325	11.7919729	5.092	2.1591	7.2511	2.358	0.424	70.2	29.8
73.9947004	11.7836637	4.6121	2.4681	7.0802	1.869	0.535	65.1	34.9
74.0021181	11.7755493	5.8603	2.4313	8.2916	2.410	0.415	70.7	29.3
74.0097398	11.7716014	6.8383	2.4709	9.3092	2.768	0.361	73.5	26.5
74.0173184	11.7670708	8.0324	2.6555	10.6879	3.025	0.331	75.2	24.8
74.0248345	11.7623039	8.9632	2.6368	11.6	3.399	0.294	77.3	22.7
74.0323459	11.7574397	9.393	2.7459	12.1389	3.421	0.292	77.4	22.6
74.039898	11.7524145	10.2212	2.5607	12.7819	3.992	0.251	80.0	20.0
74.0474025	11.7475163	9.4885	2.6419	12.1304	3.592	0.278	78.2	21.8
74.054885	11.7424347	9.8885	2.7203	12.6088	3.635	0.275	78.4	21.6
74.0623624	11.7372448	10.144	2.3407	12.4847	4.334	0.231	81.3	18.7
74.0698154	11.7324465	8.0879	2.5624	10.6503	3.156	0.317	75.9	24.1
74.0772627	11.7277322	9.2149	2.6121	11.827	3.528	0.283	77.9	22.1
74.0846682	11.7219585	9.3541	2.903	12.2571	3.222	0.310	76.3	23.7
74.0920693	11.7170919	10.3129	2.5471	12.86	4.049	0.247	80.2	19.8
74.0994733	11.7120058	9.9524	2.8207	12.7731	3.528	0.283	77.9	22.1
74.1068456	11.7074425	10.8903	2.6393	13.5296	4.126	0.242	80.5	19.5
74.1141455	11.7022941	10.8535	2.421	13.2745	4.483	0.223	81.8	18.2
74.1215339	11.6976407	10.2411	2.708	12.9491	3.782	0.264	79.1	20.9
74.1288258	11.6925527	10.9286	2.8825	13.8111	3.791	0.264	79.1	20.9
74.1361466	11.6880295	12.1681	3.0248	15.1929	4.023	0.249	80.1	19.9
74.1435245	11.6836716	12.1767	2.5849	14.7616	4.711	0.212	82.5	17.5
74.1507469	11.6787066	10.5224	2.6837	13.2061	3.921	0.255	79.7	20.3
74.1579294	11.6735283	11.6384	2.907	14.5454	4.004	0.250	80.0	20.0
74.1652335	11.6682046	12.653	3.1929	15.8459	3.963	0.252	79.9	20.1
74.1725484	11.6634432	13.4617	2.8759	16.3376	4.681	0.214	82.4	17.6
74.1798415	11.6582881	12.0658	3.0436	15.1094	3.964	0.252	79.9	20.1
74.1872675	11.6538075	12.9641	3.1436	16.1077	4.124	0.242	80.5	19.5
74.1947056	11.6496127	13.3552	3.0639	16.4191	4.359	0.229	81.3	18.7
74.2022038	11.6443224	13.6068	3.442	17.0488	3.953	0.253	79.8	20.2
74.2098042	11.638537	14.4282	3.3818	17.81	4.266	0.234	81.0	19.0
74.2174332	11.6332213	12.8558	3.4103	16.2661	3.770	0.265	79.0	21.0
74.2251941	11.6281256	11.7307	3.2387	14.9694	3.622	0.276	78.4	21.6
74.232939	11.6237097	10.1781	2.975	13.1531	3.421	0.292	77.4	22.6
74.2407262	11.6191917	9.0129	2.9823	11.9952	3.022	0.331	75.1	24.9
74.2485739	11.6132844	8.4105	3.1873	11.5978	2.639	0.379	72.5	27.5
74.2563561	11.6073671	8.9775	3.0314	12.0089	2.962	0.338	74.8	25.2
74.264184	11.6021118	8.569	2.7211	11.2901	3.149	0.318	75.9	24.1
74.2720944	11.5968561	7.6654	2.741	10.4064	2.797	0.358	73.7	26.3
74.2799381	11.5916457	7.8225	2.8139	10.6364	2.780	0.360	73.5	26.5
74.2877106	11.5864112	7.7565	2.9327	10.6892	2.645	0.378	72.6	27.4
74.2954809	11.581029	8.5683	3.0879	11.6562	2.775	0.360	73.5	26.5
74.3031726	11.5761463	8.7173	2.794	11.5113	3.120	0.321	75.7	24.3
74.3108248	11.5709061	7.3136	2.7862	10.0998	2.625	0.381	72.4	27.6
74.3185369	11.5655496	7.3178	2.5962	9.914	2.819	0.355	73.8	26.2
74.326216	11.5606116	6.9594	2.877	9.8364	2.419	0.413	70.8	29.2
74.333914	11.5563172	7.5667	2.838	10.4047	2.666	0.375	72.7	27.3
74.3415328	11.5516443	7.3224	3.0997	10.4221	2.362	0.423	70.3	29.7
74.3490979	11.545639	8.5893	2.6653	11.2546	3.223	0.310	76.3	23.7
74.3567208	11.5407787	7.5531	2.8752	10.4283	2.627	0.381	72.4	27.6
74.3643355	11.5356368	8.4353	3.1823	11.6176	2.651	0.377	72.6	27.4
74.3719645	11.5300552	10.1102	2.871	12.9812	3.521	0.284	77.9	22.1
74.3797074	11.5247796	9.5177	2.9729	12.4906	3.201	0.312	76.2	23.8
74.3874281	11.5204528	9.6366	2.9063	12.5429	3.316	0.302	76.8	23.2
74.3951419	11.5149366	8.9803	2.891	11.8713	3.106	0.322	75.6	24.4
74.4029001	11.50911	8.6442	2.7851	11.4293	3.104	0.322	75.6	24.4
74.4106247	11.5038765	8.2038	3.3462	11.55	2.452	0.408	71.0	29.0
74.4184673	11.4992676	8.9177	3.4937	12.4114	2.553	0.392	71.9	28.1
74.4263361	11.4942808	9.3981	3.3588	12.7569	2.798	0.357	73.7	26.3
74.4342528	11.4886972	8.6487	3.1958	11.8445	2.706	0.370	73.0	27.0
74.4422839	11.4834911	8.1383	3.1436	11.2819	2.589	0.386	72.1	27.9
74.4503035	11.4779909	7.9735	3.1576	11.1311	2.525	0.396	71.6	28.4
74.4583114	11.4716692	8.1203	2.954	11.0743	2.749	0.364	73.3	26.7
74.4664272	11.4659027	7.3156	2.8135	10.1291	2.600	0.385	72.2	27.8
74.4745176	11.4604436	6.4821	2.8021	9.2842	2.313	0.432	69.8	30.2
74.482619	11.4559403	5.9943	2.6084	8.6027	2.298	0.435	69.7	30.3
74.4906775	11.4501359	5.5338	2.5507	8.0845	2.170	0.461	68.4	31.6
74.4986331	11.4437024	5.6872	2.84	8.5272	2.003	0.499	66.7	33.3
74.5066343	11.4387147	6.1492	2.5803	8.7295	2.383	0.420	70.4	29.6
74.5147165	11.4340931	5.8599	3.0989	8.9588	1.891	0.529	65.4	34.6
74.5227526	11.4286807	8.4895	3.2948	11.7843	2.577	0.388	72.0	28.0
74.5308277	11.4221531	9.9291	3.3204	13.2495	2.990	0.334	74.9	25.1
74.5389571	11.4166538	10.8358	3.3283	14.1641	3.256	0.307	76.5	23.5
74.5470892	11.411304	11.2533	3.3352	14.5885	3.374	0.296	77.1	22.9
74.5552463	11.4057133	11.6642	3.6753	15.3395	3.174	0.315	76.0	24.0
74.5634069	11.4009714	13.073	3.673	16.746	3.559	0.281	78.1	21.9
74.5714978	11.3955166	13.3179	3.4642	16.7821	3.844	0.260	79.4	20.6
74.5796412	11.3900639	12.1318	3.9053	16.0371	3.106	0.322	75.6	24.4
74.5877479	11.3844846	12.8272	3.5258	16.353	3.638	0.275	78.4	21.6
74.5957734	11.3780084	10.8645	3.5978	14.4623	3.020	0.331	75.1	24.9
74.6038556	11.3724425	10.8222	3.4711	14.2933	3.118	0.321	75.7	24.3
74.611918	11.3667345	10.1688	3.6596	13.8284	2.779	0.360	73.5	26.5
74.6200784	11.3618412	10.8885	3.3321	14.2206	3.268	0.306	76.6	23.4
74.6281538	11.3569451	9.8052	3.6711	13.4763	2.671	0.374	72.8	27.2
74.6361473	11.3509778	11.4426	3.6341	15.0767	3.149	0.318	75.9	24.1
74.6441891	11.3447598	11.496	3.4989	14.9949	3.286	0.304	76.7	23.3
74.6521818	11.3394591	10.5723	3.5856	14.1579	2.949	0.339	74.7	25.3
74.6601728	11.3337232	11.2448	3.3472	14.592	3.359	0.298	77.1	22.9
74.6682226	11.3287152	10.6856	3.5662	14.2518	2.996	0.334	75.0	25.0
74.6761561	11.3236619	11.7012	3.3004	15.0016	3.545	0.282	78.0	22.0
74.6840979	11.3180295	10.6085	3.4147	14.0232	3.107	0.322	75.6	24.4
74.6920729	11.3125861	11.5472	3.7132	15.2604	3.110	0.322	75.7	24.3
74.7000258	11.3075027	11.5947	3.2794	14.8741	3.536	0.283	78.0	22.0
74.7079634	11.3014438	10.6555	3.4375	14.093	3.100	0.323	75.6	24.4
74.7159504	11.2954929	11.0516	3.5797	14.6313	3.087	0.324	75.5	24.5
74.7238628	11.2899293	11.3545	3.6929	15.0474	3.075	0.325	75.5	24.5
74.731821	11.2844475	11.5878	3.2953	14.8831	3.516	0.284	77.9	22.1
74.7397334	11.2789142	10.2292	3.4246	13.6538	2.987	0.335	74.9	25.1
74.747628	11.273574	10.3361	3.7018	14.0379	2.792	0.358	73.6	26.4
74.7556377	11.2678979	11.1054	3.1576	14.263	3.517	0.284	77.9	22.1
74.763635	11.2625193	9.8394	3.0413	12.8807	3.235	0.309	76.4	23.6
74.7716234	11.2573867	9.3122	3.2005	12.5127	2.910	0.344	74.4	25.6
74.7796605	11.2524877	9.1176	3.2099	12.3275	2.840	0.352	74.0	26.0
74.7876208	11.2471226	8.9568	3.4387	12.3955	2.605	0.384	72.3	27.7
74.7955359	11.2416103	9.5535	3.4357	12.9892	2.781	0.360	73.5	26.5
74.8035186	11.2359942	9.4647	3.4586	12.9233	2.737	0.365	73.2	26.8
74.8114667	11.2304508	9.811	3.0552	12.8662	3.211	0.311	76.3	23.7
74.8193898	11.2248932	8.4541	2.8138	11.2679	3.005	0.333	75.0	25.0
74.8273134	11.2195381	7.9382	2.9437	10.8819	2.697	0.371	72.9	27.1
74.8351974	11.214293	7.6769	2.8805	10.5574	2.665	0.375	72.7	27.3
74.8430794	11.2086458	7.2698	2.9948	10.2646	2.427	0.412	70.8	29.2
74.8508799	11.2023161	7.2874	2.8468	10.1342	2.560	0.391	71.9	28.1
74.8587171	11.1965711	6.5158	2.7276	9.2434	2.389	0.419	70.5	29.5
74.8666067	11.1911012	6.7906	2.5879	9.3785	2.624	0.381	72.4	27.6
74.8744316	11.1855021	6.2296	2.4429	8.6725	2.550	0.392	71.8	28.2
74.8822578	11.1803456	6.0389	2.426	8.4649	2.489	0.402	71.3	28.7
74.8901615	11.1759053	5.9466	2.2999	8.2465	2.586	0.387	72.1	27.9
74.8980215	11.1706511	5.7072	2.3777	8.0849	2.400	0.417	70.6	29.4
74.9058421	11.1649413	5.6026	2.2106	7.8132	2.534	0.395	71.7	28.3
74.9135961	11.1581412	5.4704	2.1602	7.6306	2.532	0.395	71.7	28.3
74.9213207	11.1529504	5.1843	2.1975	7.3818	2.359	0.424	70.2	29.8
74.9290847	11.148027	5.733	2.0451	7.7781	2.803	0.357	73.7	26.3
74.9367746	11.1426749	5.7408	2.4528	8.1936	2.341	0.427	70.1	29.9
74.9444223	11.1372796	7.1397	2.4106	9.5503	2.962	0.338	74.8	25.2
74.9520458	11.1318878	7.3178	2.27	9.5878	3.224	0.310	76.3	23.7
74.9595351	11.1263896	6.8561	2.0833	8.9394	3.291	0.304	76.7	23.3
74.9670012	11.1211598	6.4204	2.6344	9.0548	2.437	0.410	70.9	29.1
74.974516	11.1161479	8.0096	2.1238	10.1334	3.771	0.265	79.0	21.0
74.9820089	11.1110636	6.4675	2.2057	8.6732	2.932	0.341	74.6	25.4
74.9895671	11.1063301	6.4617	2.0987	8.5604	3.079	0.325	75.5	24.5
74.9972042	11.1010078	5.9702	2.3194	8.2896	2.574	0.388	72.0	28.0
75.0048496	11.0956884	6.7875	2.0835	8.871	3.258	0.307	76.5	23.5
75.0126084	11.0901448	6.134	2.0182	8.1522	3.039	0.329	75.2	24.8
75.0204997	11.0847479	5.6887	1.9047	7.5934	2.987	0.335	74.9	25.1
75.0283449	11.0787426	5.4301	1.8761	7.3062	2.894	0.346	74.3	25.7
75.03625	11.0727914	5.1063	2.1046	7.2109	2.426	0.412	70.8	29.2
75.0438759	11.0668751	5.485	1.8678	7.3528	2.937	0.341	74.6	25.4
75.0514026	11.0620825	5.1376	1.9444	7.082	2.642	0.378	72.5	27.5
75.0590275	11.057205	5.8443	2.1969	8.0412	2.660	0.376	72.7	27.3
75.0665245	11.0525105	7.9782	2.2612	10.2394	3.528	0.283	77.9	22.1
75.0739949	11.0464985	9.1992	2.2802	11.4794	4.034	0.248	80.1	19.9
75.0816477	11.0404095	9.1321	2.3372	11.4693	3.907	0.256	79.6	20.4
75.0894161	11.0357222	9.1735	2.4258	11.5993	3.782	0.264	79.1	20.9
75.0971862	11.0306342	8.8933	2.219	11.1123	4.008	0.250	80.0	20.0
75.1049947	11.0253678	8.2604	2.2252	10.4856	3.712	0.269	78.8	21.2
75.11268	11.0194474	7.8084	2.3814	10.1898	3.279	0.305	76.6	23.4
75.1202171	11.013122	7.7011	2.204	9.9051	3.494	0.286	77.7	22.3
75.1276164	11.0084938	6.919	2.2295	9.1485	3.103	0.322	75.6	24.4
75.1350444	11.004156	6.6393	1.9662	8.6055	3.377	0.296	77.2	22.8
75.1425143	10.9981573	6.2854	2.102	8.3874	2.990	0.334	74.9	25.1
75.1499342	10.9927796	7.0427	2.4305	9.4732	2.898	0.345	74.3	25.7
75.1555438	10.9885284	7.9888	1.9813	9.9701	4.032	0.248	80.1	19.9
75.1590533	10.9855447	6.396	2.0203	8.4163	3.166	0.316	76.0	24.0
75.1614529	10.9848864	6.3459	1.7629	8.1088	3.600	0.278	78.3	21.7
75.1634939	10.983742	5.0834	1.9799	7.0633	2.568	0.389	72.0	28.0
75.1661254	10.9817892	5.8864	1.7938	7.6802	3.282	0.305	76.6	23.4
75.1691579	10.9803641	5.0389	1.8176	6.8565	2.772	0.361	73.5	26.5
75.1721151	10.9789935	4.9296	1.7407	6.6703	2.832	0.353	73.9	26.1
75.1744935	10.9780586	5.1916	1.6808	6.8724	3.089	0.324	75.5	24.5
75.1774924	10.9770656	4.8775	1.8671	6.7446	2.612	0.383	72.3	27.7
75.1836168	10.9731698	5.4571	1.8106	7.2677	3.014	0.332	75.1	24.9
75.1908272	10.9671392	5.5158	1.7953	7.3111	3.072	0.325	75.4	24.6
75.1983001	10.9597514	5.828	1.923	7.751	3.031	0.330	75.2	24.8
75.2059687	10.9530918	6.264	1.8632	8.1272	3.362	0.297	77.1	22.9
75.2137206	10.9469562	6.8419	1.8639	8.7058	3.671	0.272	78.6	21.4
75.2216341	10.9416551	6.9472	1.8133	8.7605	3.831	0.261	79.3	20.7
75.2296333	10.9350231	6.6243	1.9345	8.5588	3.424	0.292	77.4	22.6
75.2377768	10.9295831	6.6174	1.98	8.5974	3.342	0.299	77.0	23.0
75.2460085	10.9235727	6.8001	2.0188	8.8189	3.368	0.297	77.1	22.9
75.2542996	10.9175114	7.3318	1.9425	9.2743	3.774	0.265	79.1	20.9
75.2625339	10.9124502	7.1698	2.0779	9.2477	3.451	0.290	77.5	22.5
75.2706929	10.9080778	7.7219	1.7532	9.4751	4.404	0.227	81.5	18.5
75.2787064	10.9012756	6.3416	1.7857	8.1273	3.551	0.282	78.0	22.0
75.2866912	10.8966257	6.5181	1.9678	8.4859	3.312	0.302	76.8	23.2
75.2946344	10.8906803	6.6623	1.9015	8.5638	3.504	0.285	77.8	22.2
75.3025119	10.8844868	5.7642	1.8869	7.6511	3.055	0.327	75.3	24.7
75.3103847	10.8778041	6.0713	1.8411	7.9124	3.298	0.303	76.7	23.3
75.318416	10.872155	5.4292	1.7945	7.2237	3.025	0.331	75.2	24.8
75.3264402	10.8675656	5.4503	1.8929	7.3432	2.879	0.347	74.2	25.8
75.3344004	10.8619381	5.7752	1.6088	7.384	3.590	0.279	78.2	21.8
75.3424054	10.8560813	5.104	1.7823	6.8863	2.864	0.349	74.1	25.9
75.3504295	10.8501822	5.2527	1.6797	6.9324	3.127	0.320	75.8	24.2
75.3585035	10.8441662	4.9868	1.523	6.5098	3.274	0.305	76.6	23.4
75.3666133	10.8377055	4.5832	1.6349	6.2181	2.803	0.357	73.7	26.3
75.3746835	10.8319436	5.1717	1.6067	6.7784	3.219	0.311	76.3	23.7
75.3828099	10.8260139	4.7905	1.5364	6.3269	3.118	0.321	75.7	24.3
75.3908987	10.8203875	4.3118	1.7096	6.0214	2.522	0.396	71.6	28.4
75.399019	10.815282	4.6266	1.5228	6.1494	3.038	0.329	75.2	24.8
75.4071973	10.8097076	4.4134	1.573	5.9864	2.806	0.356	73.7	26.3
75.4152997	10.8039	4.2242	1.4309	5.6551	2.952	0.339	74.7	25.3
75.4234098	10.7978176	3.8469	1.3451	5.192	2.860	0.350	74.1	25.9
75.4315592	10.7910917	3.3918	1.4484	4.8402	2.342	0.427	70.1	29.9
75.4396751	10.7848496	3.9763	1.4836	5.4599	2.680	0.373	72.8	27.2
75.447809	10.7792067	3.982	1.4465	5.4285	2.753	0.363	73.4	26.6
75.4559968	10.773672	4.23	1.3909	5.6209	3.041	0.329	75.3	24.7
75.4641037	10.7681553	4.0355	1.6276	5.6631	2.479	0.403	71.3	28.7
75.4722552	10.762732	4.5406	1.3711	5.9117	3.312	0.302	76.8	23.2
75.4804555	10.7568889	3.7142	1.266	4.9802	2.934	0.341	74.6	25.4
75.4885941	10.7508753	3.5283	1.4401	4.9684	2.450	0.408	71.0	29.0
75.4966789	10.7439785	3.9433	1.3662	5.3095	2.886	0.346	74.3	25.7
75.5047204	10.7375717	4.0017	1.4524	5.4541	2.755	0.363	73.4	26.6
75.5127739	10.7321297	4.6751	1.4392	6.1143	3.248	0.308	76.5	23.5
75.5208926	10.7274741	5.1256	1.4983	6.6239	3.421	0.292	77.4	22.6
75.5289105	10.7217598	5.9748	1.4675	7.4423	4.071	0.246	80.3	19.7
75.536854	10.7152854	5.2551	1.4633	6.7184	3.591	0.278	78.2	21.8
